"term_id","name","slug"
"4057","волонтерство","volonterstvo"
"4058","квіти","kvity"
"4059","ольга конончук","olga-kononchuk"
"4060","маргарита січкар","margaryta-sichkar"
"4061","повноваження","povnovazhennya"
"4062","Лікарські таємниці","likarski-tayemnytsi"
"4063","ZIK","zik"
"4064","породілля","porodillya"
"4065","постанова","postanova"
"4066","новина","novyna"
"4067","держархбудінспекція","derzharhbudinspektsiya"
"4068","тендерні торги","tenderni-torgy"
"4069","ГО Громадська сила","go-gromadska-syla"
"4070","сергій птуха","sergij-ptuha"
"4071","петлюри","petlyury"
"4072","Вєсті","vyesti"
"4073","типографія","typografiya"
"4074","померлий","pomerlyj"
"4075","публічні обговорення","publichni-obgovorennya"
"4076","відбір","vidbir"
"4077","слідчі","slidchi"
"4078","дільничі","dilnychi"
"4079","Форум ОСББ","forum-osbb"
"4080","Центр підтримки ОСББ ДА. Школа ОСББ АНдрія Саука","tsentr-pidtrymky-osbb-da-shkola-osbb-andriya-sauka"
"4081","енергоефективність","energoefektyvnist"
"4082","об'єднання співвласників","obyednannya-spivvlasnykiv"
"4083","багатоквартирні будинки","bagatokvartyrni-budynky"
"4084","Обозреватель","obozrevatel"
"4085","напади","napady"
"4086","бандитизм","bandytyzm"
"4087","котедж","kotedzh"
"4088","приватний будинок","pryvatnyj-budynok"
"4089","сільське господарство","silske-gospodarstvo"
"4090","спалювання сміття","spalyuvannya-smittya"
"4091","електронні закупівлі","elektronni-zakupivli"
"4092","КП ОЗЦ","kp-ozts"
"4093","Трясун","tryasun"
"4094","схема","shema"
"4095","вирубування","vyrubuvannya"
"4096","акт","akt"
"4097","документ","dokument"
"4098","Gun Open Day 2016","gun-open-day-2016"
"4099","стрілецька зброя","striletska-zbroya"
"4100","зоокомплекс","zookompleks"
"4101","Фіалковського","fialkovskogo"
"4102","літаки","litaky"
"4103","літакобудування","litakobuduvannya"
"4104","Головач","golovach"
"4105","злітна смуга","zlitna-smuga"
"4106","земснаряд","zemsnaryad"
"4107","струм","strum"
"4108","вимкнення світла","vymknennya-svitla"
"4109","новонароджена дитина","novonarodzhena-dytyna"
"4110","торгівля людьми","torgivlya-lyudmy"
"4111","КомКон","komkon"
"4112","Дитяча мрія","dytyacha-mriya"
"4113","Броварський проспект","brovarskyj-prospekt"
"4114","Київавтодор","kyyivavtodor"
"4115","урок","urok"
"4116","англійська","anglijska"
"4117","голосування. обговорення","golosuvannya-obgovorennya"
"4118","програма патріотичного виховання","programa-patriotychnogo-vyhovannya"
"4119","туберкульоз","tuberkuloz"
"4120","гепатит","gepatyt"
"4121","хвороба","hvoroba"
"4122","акцыя","aktsyya"
"4123","ВІЛ","vil"
"4124","СНІД","snid"
"4125","профілактика","profilaktyka"
"4126","ЖБК","zhbk"
"4127","ТОВ ВІС Грандіс","tov-vis-grandis"
"4128","Ірина Веремчук","iryna-veremchuk"
"4129","закупівля","zakupivlya"
"4130","технічна студія","tehnichna-studiya"
"4131","винахідник","vynahidnyk"
"4132","малювання","malyuvannya"
"4133","фарба","farba"
"4134","Щолково","shholkovo"
"4135","активізм","aktyvizm"
"4136","невідомі","nevidomi"
"4137","Броварські месники","brovarski-mesnyky"
"4138","kiwikino","kiwikino"
"4139","виставка собак","vystavka-sobak"
"4140","водопровід","vodoprovid"
"4141","водогін","vodogin"
"4142","підтримання","pidtrymannya"
"4143","холера","holera"
"4144","назви","nazvy"
"4145","директори шкіл","dyrektory-shkil"
"4146","начальник","nachalnyk"
"4147","відділ","viddil"
"4148","посада","posada"
"4149","Красні Окни","krasni-okny"
"4150","Гавриш","gavrysh"
"4151","голова","golova"
"4152","Форрест Ґамп","forrest-gamp"
"4153","Forrest Gump","forrest-gump"
"4154","ДА","da"
"4155","безкоштовно","bezkoshtovno"
"4156","нещасний випадок","neshhasnyj-vypadok"
"4157","ЕМД","emd"
"4158","гральний клуб","gralnyj-klub"
"4159","інтернет-клуб","internet-klub"
"4160","порушення тиші","porushennya-tyshi"
"4161","радіо","radio"
"4162","радіоточка","radiotochka"
"4163","радіомовлення","radiomovlennya"
"4164","власність","vlasnist"
"4165","виплати","vyplaty"
"4166","пенсія","pensiya"
"4167","93","93"
"4168","PlayGround","playground"
"4169","ЛЕП","lep"
"4170","РРТ","rrt"
"4171","самовідведення","samovidvedennya"
"4172","Білоножко","bilonozhko"
"4173","отруєна вода","otruyena-voda"
"4174","екологічна катастрофа","ekologichna-katastrofa"
"4175","Остер","oster"
"4176","якість питної води","yakist-pytnoyi-vody"
"4177","напрямок","napryamok"
"4178","зміна","zmina"
"4179","16 сесія","16-sesiya"
"4180","страхування","strahuvannya"
"4181","автоцивілка","avtotsyvilka"
"4182","моторне бюро","motorne-byuro"
"4183","поліси страхування","polisy-strahuvannya"
"4184","проплачені","proplacheni"
"4185","171 КК","171-kk"
"4186","естетичне виховання","estetychne-vyhovannya"
"4187","фонд","fond"
"4188","ментор","mentor"
"4189","курс","kurs"
"4190","партисипаторний","partysypatornyj"
"4191","участь громади","uchast-gromady"
"4192","Єсеніна","yesenina"
"4193","Автошкола","avtoshkola"
"4194","ВЧ","vch"
"4195","CS50","cs50"
"4196","BrainBasket","brainbasket"
"4197","курси програмування","kursy-programuvannya"
"4198","хімія","himiya"
"4199","жорсткість","zhorstkist"
"4200","санстанція","sanstantsiya"
"4201","інформатизація","informatyzatsiya"
"4202","соціальна сфера","sotsialna-sfera"
"4203","кубок","kubok"
"4204","картка броварчанина","kartka-brovarchanyna"
"4205","дитячий садочок","dytyachyj-sadochok"
"4206","громадський бюджет","gromadskyj-byudzhet"
"4207","громадський бюджет участі","gromadskyj-byudzhet-uchasti"
"4208","Іван Лукеря","ivan-lukerya"
"4209","Тарас Случик","taras-sluchyk"
"4210","Тарас Случик. партисипаторний","taras-sluchyk-partysypatornyj"
"4211","керівники навчальних закладів","kerivnyky-navchalnyh-zakladiv"
"4212","Казка","kazka"
"4213","конкурсний відбір керівників навчальних закладів","konkursnyj-vidbir-kerivnykiv-navchalnyh-zakladiv"
"4214","поріг","porig"
"4215","озеро на Пекарні","ozero-na-pekarni"
"4216","купатися заборонено","kupatysya-zaboroneno"
"4217","сесія міськради","sesiya-miskrady"
"4218","служба у справах дітей і сім'ї","sluzhba-u-spravah-ditej-i-simyi"
"4219","поранені бійці","poraneni-bijtsi"
"4220","демобілізовані бійці","demobilizovani-bijtsi"
"4221","Сєрова","syerova"
"4222","дорожні роботи","dorozhni-roboty"
"4223","позика","pozyka"
"4224","відшкодування","vidshkoduvannya"
"4225","БСР","bsr"
"4226","Філюшина","filyushyna"
"4227","сюжет","syuzhet"
"4228","Гандзюк","gandzyuk"
"4229","Бровани","brovany"
"4230","вантажівка","vantazhivka"
"4231","маса","masa"
"4232","І-Бровари","i-brovary"
"4233","medstar","medstar"
"4234","комунальні борги","komunalni-borgy"
"4235","RROSUD","rrosud"
"4236","Авраменко","avramenko"
"4237","маєток","mayetok"
"4238","нарколабораторія","narkolaboratoriya"
"4239","райдержадміністрація","rajderzhadministratsiya"
"4240","кримінальні злочини","kryminalni-zlochyny"
"4241","розтрата коштів","roztrata-koshtiv"
"4242","відділ освіти","viddil-osvity"
"4243","олімпіада","olimpiada"
"4244","фізика","fizyka"
"4245","бронза","bronza"
"4246","9 школа","9-shkola"
"4247","здобуток","zdobutok"
"4248","пенсійний фонд","pensijnyj-fond"
"4249","догана","dogana"
"4250","заворушення","zavorushennya"
"4251","70 вулиць","70-vulyts"
"4252","Одеса","odesa"
"4253","КП Благоустрій","kp-blagoustrij"
"4254","оксана зозуля","oksana-zozulya"
"4255","заборонні знаки","zaboronni-znaky"
"4256","броари","broary"
"4257","гуманітарна комісія","gumanitarna-komisiya"
"4258","терцентр","tertsentr"
"4259","притулок для престарілих","prytulok-dlya-prestarilyh"
"4260","Діана Лудченко","diana-ludchenko"
"4261","відділення стаціонарного догляду","viddilennya-statsionarnogo-doglyadu"
"4262","аквагрим","akvagrym"
"4263","ігри","igry"
"4264","3 школа","3-shkola"
"4265","ювелірні вироби","yuvelirni-vyroby"
"4266","гастролер","gastroler"
"4267","утилізація","utylizatsiya"
"4268","УСЛ","usl"
"4269","3x3","3x3"
"4270","Рубайло","rubajlo"
"4271","активні мами Броварів","aktyvni-mamy-brovariv"
"4272","хедмейд","hedmejd"
"4273","дедлайн","dedlajn"
"4274","сервісний центр","servisnyj-tsentr"
"4275","надання послуг","nadannya-poslug"
"4276","клієнтоорієнтованість","kliyentooriyentovanist"
"4277","держслужба","derzhsluzhba"
"4278","адміністрування","administruvannya"
"4279","комедія","komediya"
"4280","волевиявлення","volevyyavlennya"
"4281","служба сім'ї","sluzhba-simyi"
"4282","питна вода","pytna-voda"
"4283","бювети","byuvety"
"4284","якість води","yakist-vody"
"4285","вища освіта","vyshha-osvita"
"4286","Представництво університету економіки м. Бидгощ","predstavnytstvo-universytetu-ekonomiky-m-bydgoshh"
"4287","Вища Школа економіки","vyshha-shkola-ekonomiky"
"4288","хресна хода","hresna-hoda"
"4289","Михайлівський","myhajlivskyj"
"4290","банк","bank"
"4291","свідоцтво про народження","svidotstvo-pro-narodzhennya"
"4292","салон","salon"
"4293","brobots","brobots"
"4294","податкова інспекція","podatkova-inspektsiya"
"4295","телефонні шахраї","telefonni-shahrayi"
"4296","пдіприємці","pdipryyemtsi"
"4297","етно","etno"
"4298","вагітна","vagitna"
"4299","при надії","pry-nadiyi"
"4300","розіграш","rozigrash"
"4301","фотосесія","fotosesiya"
"4302","пінкік","pinkik"
"4303","дрес-код","dres-kod"
"4304","жінки","zhinky"
"4305","КівіКіно","kivikino"
"4306","десонстрація","desonstratsiya"
"4307","політика","polityka"
"4308","НФ","nf"
"4309","Kitsoft","kitsoft"
"4310","електронне голосування","elektronne-golosuvannya"
"4311","грудне вигодовування","grudne-vygodovuvannya"
"4312","жіноча консультація","zhinocha-konsultatsiya"
"4313","відкритий бюджет","vidkrytyj-byudzhet"
"4314","старилізація","starylizatsiya"
"4315","ветеринарка","veterynarka"
"4316","клініка","klinika"
"4317","Рада Голос","rada-golos"
"4318","юдеї","yudeyi"
"4319","монумент","monument"
"4320","спорудження","sporudzhennya"
"4321","шкідливі речовини","shkidlyvi-rechovyny"
"4322","м'які книжки","myaki-knyzhky"
"4323","книжки із тканини та фетру","knyzhky-iz-tkanyny-ta-fetru"
"4324","розвиваючі книжки","rozvyvayuchi-knyzhky"
"4325","діоксид азоту","dioksyd-azotu"
"4326","ГДК","gdk"
"4327","Центральна геофізична лабораторія","tsentralna-geofizychna-laboratoriya"
"4328","промислові підприємства","promyslovi-pidpryyemstva"
"4329","шкідливі викиди","shkidlyvi-vykydy"
"4330","Нефьодов","nefodov"
"4331","ліперуся","liperusya"
"4332","центр літературної освіти","tsentr-literaturnoyi-osvity"
"4333","деколонізація","dekolonizatsiya"
"4334","Лермонтова","lermontova"
"4335","Щолківська","shholkivska"
"4336","профіцит бюджету","profitsyt-byudzhetu"
"4337","обласні програми","oblasni-programy"
"4338","дині","dyni"
"4339","нітрометр","nitrometr"
"4340","Христина Гуцалова","hrystyna-gutsalova"
"4341","стихійні ринки","styhijni-rynky"
"4342","ринки","rynky"
"4343","супермаркети","supermarkety"
"4344","День Незалежності України","den-nezalezhnosti-ukrayiny"
"4345","Буеь","bue"
"4346","незалежність","nezalezhnist"
"4347","дисидент","dysydent"
"4348","підвищення цін","pidvyshhennya-tsin"
"4349","тарифи на холодну воду","taryfy-na-holodnu-vodu"
"4350","церковні дзвони","tserkovni-dzvony"
"4351","церква Іоанна Богослова","tserkva-ioanna-bogoslova"
"4352","протоієрей Іоанн Мисів","protoiyerej-ioann-mysiv"
"4353","Бунь","bun"
"4354","МП","mp"
"4355","ремонти","remonty"
"4356","11 батальйон","11-bataljon"
"4357","Шах","shah"
"4358","подружжя","podruzhzhya"
"4359","джамала","dzhamala"
"4360","ніна матвієнко","nina-matviyenko"
"4361","велодоріжка","velodorizhka"
"4362","асфальт","asfalt"
"4363","18 сесія","18-sesiya"
"4364","ремонт дахів","remont-dahiv"
"4365","ремонт ліфітів","remont-lifitiv"
"4366","бюджет розвитку","byudzhet-rozvytku"
"4367","18 cесія","18-cesiya"
"4368","Павлик","pavlyk"
"4369","опори","opory"
"4370","затримка","zatrymka"
"4371","hand made","hand-made"
"4372","нацполіція","natspolitsiya"
"4373","шахраї","shahrayi"
"4374","фоторепортаж","fotoreportazh"
"4375","вимкнення електроенергії","vymknennya-elektroenergiyi"
"4376","станція метро Лісова","stantsiya-metro-lisova"
"4377","метро","metro"
"4378","макс лижов","maks-lyzhov"
"4379","лінійка","linijka"
"4380","свято першого дзвоника","svyato-pershogo-dzvonyka"
"4381","поліція київської області","politsiya-kyyivskoyi-oblasti"
"4382","траса","trasa"
"4383","Скибин","skybyn"
"4384","Сіалія","sialiya"
"4385","Центр корекції і розвитку дитини","tsentr-korektsiyi-i-rozvytku-dytyny"
"4386","клас","klas"
"4387","міськрайсуд","miskrajsud"
"4388","присяжні","prysyazhni"
"4389","дмитро ценов","dmytro-tsenov"
"4390","рахунок","rahunok"
"4391","боржник","borzhnyk"
"4392","алея Кохання","aleya-kohannya"
"4393","відділ благоустрою","viddil-blagoustroyu"
"4394","служба","sluzhba"
"4395","золота рибка","zolota-rybka"
"4396","калинка","kalynka"
"4397","Броварська міськрада","brovarska-miskrada"
"4398","обрізка дерев","obrizka-derev"
"4399","донорство крові","donorstvo-krovi"
"4400","багатоповерхівка","bagatopoverhivka"
"4401","припис","prypys"
"4402","інфекції","infektsiyi"
"4403","Броварська поліція","brovarska-politsiya"
"4404","автовикрадачі","avtovykradachi"
"4405","обшуки","obshuky"
"4406","вистава","vystava"
"4407","концерти","kontserty"
"4408","фестивалі","festyvali"
"4409","спортивні змагання","sportyvni-zmagannya"
"4410","Самгаз","samgaz"
"4411","Бег в Броварах","beg-v-brovarah"
"4412","Максим Польща","maksym-polshha"
"4413","бігуни","biguny"
"4414","пробіжки","probizhky"
"4415","біговий клуб","bigovyj-klub"
"4416","Tectum","tectum"
"4417","contemporary","contemporary"
"4418","вакцина","vaktsyna"
"4419","БЦЖ","btszh"
"4420","АДС","ads"
"4421","АДСМ","adsm"
"4422","віра гребенець","vira-grebenets"
"4423","ігор кравцов","igor-kravtsov"
"4424","справа Ігнатенка","sprava-ignatenka"
"4425","проект школи","proekt-shkoly"
"4426","конкурс архітекторів","konkurs-arhitektoriv"
"4427","обмеження руху","obmezhennya-ruhu"
"4428","шантаж","shantazh"
"4429","вимагання","vymagannya"
"4430","Будинок дитячої та юнацької творчості","budynok-dytyachoyi-ta-yunatskoyi-tvorchosti"
"4431","дискотека","dyskoteka"
"4432","день міста 2016","den-mista-2016"
"4433","пластова станиця","plastova-stanytsya"
"4434","пластовий рік","plastovyj-rik"
"4435","олекса талденко","oleksa-taldenko"
"4436","англійська для українців","anglijska-dlya-ukrayintsiv"
"4437","FORMINGO","formingo"
"4438","культурний захід","kulturnyj-zahid"
"4439","квартирник","kvartyrnyk"
"4440","Леся Олексяк","lesya-oleksyak"
"4441","диспетчерська служба","dyspetcherska-sluzhba"
"4442","СТ ""Крокус""","st-krokus"
"4443","ТОВ ""Сонячний квартал""","tov-sonyachnyj-kvartal"
"4444","АТОвці","atovtsi"
"4445","Тризуб-Січ","tryzub-sich"
"4446","службові квартири","sluzhbovi-kvartyry"
"4447","Ні корупції","ni-koruptsiyi"
"4448","банк михайлівський","bank-myhajlivskyj"
"4449","фінансове шахрайство","finansove-shahrajstvo"
"4450","комітет верховної ради","komitet-verhovnoyi-rady"
"4451","виклик лікаря","vyklyk-likarya"
"4452","землетрус","zemletrus"
"4453","вул. Фельдмана","vul-feldmana"
"4454","ТОВ ""Будконтракт""","tov-budkontrakt"
"4455","київська клінічна лікарня","kyyivska-klinichna-likarnya"
"4456","запис по телефону","zapys-po-telefonu"
"4457","кліщ","klishh"
"4458","хвороба лайма","hvoroba-lajma"
"4459","укус","ukus"
"4460","санслужба","sansluzhba"
"4461","Віра Товстоног","vira-tovstonog"
"4462","учнівське самоврядування","uchnivske-samovryaduvannya"
"4463","Фонтене-су-Буа","fontene-su-bua"
"4464","поїздка у Францію","poyizdka-u-frantsiyu"
"4465","Нікітчина","nikitchyna"
"4466","багатоповерхівки","bagatopoverhivky"
"4467","стела","stela"
"4468","Шибіко","shybiko"
"4469","Броварське шбу-50","brovarske-shbu-50"
"4470","ПП Маяк","pp-mayak"
"4471","Інком-М","inkom-m"
"4472","ТЕРА-ЕНЕРГО","tera-energo"
"4473","вакансії вчителів","vakansiyi-vchyteliv"
"4474","Фіксики","fiksyky"
"4475","Фіксі шоу","fiksi-shou"
"4476","дитяча вистава","dytyacha-vystava"
"4477","лікбез","likbez"
"4478","Наталя Чуйко","natalya-chujko"
"4479","Велика Британія","velyka-brytaniya"
"4480","приз","pryz"
"4481","поїздка","poyizdka"
"4482","особливі діти","osoblyvi-dity"
"4483","якість харчування","yakist-harchuvannya"
"4484","опитування батьків","opytuvannya-batkiv"
"4485","лічильники газу","lichylnyky-gazu"
"4486","кабель","kabel"
"4487","відновлення руху","vidnovlennya-ruhu"
"4488","екстрена","ekstrena"
"4489","крововтрата","krovovtrata"
"4490","договір","dogovir"
"4491","угода","ugoda"
"4492","співпраця","spivpratsya"
"4493","побратимство","pobratymstvo"
"4494","місто-побратим","misto-pobratym"
"4495","анонс сесії","anons-sesiyi"
"4496","19 сесія","19-sesiya"
"4497","вартість","vartist"
"4498","зростання","zrostannya"
"4499","смерть працівника","smert-pratsivnyka"
"4500","ТОВ «Орієнтир-Буделемент»","tov-oriyentyr-budelement"
"4501","громадські обговорення","gromadski-obgovorennya"
"4502","правопорушення","pravoporushennya"
"4503","Ольга Кунцевська","olga-kuntsevska"
"4504","ніж","nizh"
"4505","поранення","poranennya"
"4506","клуб","klub"
"4507","нічний клуб","nichnyj-klub"
"4508","вокзал","vokzal"
"4509","день захисника України","den-zahysnyka-ukrayiny"
"4510","Автопас-К","avtopas-k"
"4511","ПТУ №4","ptu-4"
"4512","професійний ліцей","profesijnyj-litsej"
"4513","робітничі спеціальності","robitnychi-spetsialnosti"
"4514","монтажники гіпсокартонних конструкцій","montazhnyky-gipsokartonnyh-konstruktsij"
"4515","монтажники санітарних систем","montazhnyky-sanitarnyh-system"
"4516","збереження лісу","zberezhennya-lisu"
"4517","центр ГОТОВО","tsentr-gotovo"
"4518","перерви","perervy"
"4519","тривалість перерв","tryvalist-pererv"
"4520","розклад уроків","rozklad-urokiv"
"4521","архітектурний конкурс","arhitekturnyj-konkurs"
"4522","документ-сервіс","dokument-servis"
"4523","Володимир Білокінь","volodymyr-bilokin"
"4524","Олександр Баклан","oleksandr-baklan"
"4525","гурт тартак","gurt-tartak"
"4526","СТОП будівництву на Симоненка-Чорновола","stop-budivnytstvu-na-symonenka-chornovola"
"4527","здорожчання","zdorozhchannya"
"4528","меморіальна дошка","memorialna-doshka"
"4529","табличка","tablychka"
"4530","Party Bar 911","party-bar-911"
"4531","проприв","propryv"
"4532","колектор","kolektor"
"4533","холод","holod"
"4534","онкохвора дитина","onkohvora-dytyna"
"4535","автівка","avtivka"
"4536","неповнолітній","nepovnolitnij"
"4537","теплопостачання","teplopostachannya"
"4538","прорив","proryv"
"4539","ICTV","ictv"
"4540","авто для АТО","avto-dlya-ato"
"4541","теплотраса","teplotrasa"
"4542","стоки","stoky"
"4543","забрудення","zabrudennya"
"4544","лайно","lajno"
"4545","гімно","gimno"
"4546","фестиваль-конкурс","festyval-konkurs"
"4547","фонд інна","fond-inna"
"4548","Стосується кожного","stosuyetsya-kozhnogo"
"4549","нацгвардія","natsgvardiya"
"4550","громадський спокій","gromadskyj-spokij"
"4551","провал","proval"
"4552","парк сосновий","park-sosnovyj"
"4553","компенсація","kompensatsiya"
"4554","розбійний напад","rozbijnyj-napad"
"4555","АГЗС","agzs"
"4556","меморандум","memorandum"
"4557","кишкова паличка","kyshkova-palychka"
"4558","занедужання","zaneduzhannya"
"4559","бактерії","bakteriyi"
"4560","петерс констракшн","peters-konstrakshn"
"4561","підозра","pidozra"
"4562","анастезіологія","anasteziologiya"
"4563","анестезія","anesteziya"
"4564","анестезіологія","anesteziologiya"
"4565","депутатський запит","deputatskyj-zapyt"
"4566","scandia","scandia"
"4567","нечистоти","nechystoty"
"4568","складання повноважень","skladannya-povnovazhen"
"4569","санкції","sanktsiyi"
"4570","компанії","kompaniyi"
"4571","лісгосп","lisgosp"
"4572","господарство","gospodarstvo"
"4573","Дарницьке лісове господарство","darnytske-lisove-gospodarstvo"
"4574","КП","kp"
"4575","Марина Сапожко","maryna-sapozhko"
"4576","е-декларування","e-deklaruvannya"
"4577","Олександр Горган","oleksandr-gorgan"
"4578","голова КОДА","golova-koda"
"4579","роз'яснення","rozyasnennya"
"4580","правник","pravnyk"
"4581","тайський бокс","tajskyj-boks"
"4582","легкоатлетичний манеж","legkoatletychnyj-manezh"
"4583","сміттєзвалища","smittyezvalyshha"
"4584","полігон","poligon"
"4585","відходи","vidhody"
"4586","судді","suddi"
"4587","е-декларації","e-deklaratsiyi"
"4588","декларування","deklaruvannya"
"4589","вторсировина","vtorsyrovyna"
"4590","збереження довкілля","zberezhennya-dovkillya"
"4591","поліетиленові пакети","polietylenovi-pakety"
"4592","Броварипарксервіс","brovaryparkservis"
"4593","Лев Парцхаладзе","lev-partshaladze"
"4594","документ-офіс ГОТОВО!","dokument-ofis-gotovo"
"4595","адмінпослуги","adminposlugy"
"4596","комісія з перейменувань","komisiya-z-perejmenuvan"
"4597","авангард ато броварії","avangard-ato-brovariyi"
"4598","ігор муратов","igor-muratov"
"4599","концепт","kontsept"
"4600","бюджет участі","byudzhet-uchasti"
"4601","""Голос.Діти""","golos-dity"
"4602","Еліна Іващенко","elina-ivashhenko"
"4603","талановита броварчанка","talanovyta-brovarchanka"
"4604","Тіна Кароль","tina-karol"
"4605","Андрій Лопатюк","andrij-lopatyuk"
"4606","держбудархінспекція","derzhbudarhinspektsiya"
"4607","кримінальний злочин","kryminalnyj-zlochyn"
"4608","співачка","spivachka"
"4609","ДНЗ Зірочка","dnz-zirochka"
"4610","Оксана Мельник","oksana-melnyk"
"4611","Ігор Романенко","igor-romanenko"
"4612","аварійна будівля","avarijna-budivlya"
"4613","спалення","spalennya"
"4614","двір","dvir"
"4615","балон","balon"
"4616","сосни","sosny"
"4617","контроль за благоустроєм","kontrol-za-blagoustroyem"
"4618","Коновальця","konovaltsya"
"4619","ШБУ-50","shbu-50"
"4620","суїцид","suyitsyd"
"4621","вистрибнув із вікна","vystrybnuv-iz-vikna"
"4622","Героїв УПА","geroyiv-upa"
"4623","знесення","znesennya"
"4624","пожежна","pozhezhna"
"4625","Нацполіція Київщини","natspolitsiya-kyyivshhyny"
"4626","міський бюджет","miskyj-byudzhet"
"4627","бюджет-2017","byudzhet-2017"
"4628","фінансове управління","finansove-upravlinnya"
"4629","наталя постернак","natalya-posternak"
"4630","людмила павлик","lyudmyla-pavlyk"
"4631","батьківські збори","batkivski-zbory"
"4632","Майстер і Маргарита","majster-i-margaryta"
"4633","віра гребінець","vira-grebinets"
"4634","крадіжки велосипедів","kradizhky-velosypediv"
"4635","фракція","fraktsiya"
"4636","допомога дітям","dopomoga-dityam"
"4637","святий миколай","svyatyj-mykolaj"
"4638","подарунки","podarunky"
"4639","комунальні служби","komunalni-sluzhby"
"4640","13 листопада","13-lystopada"
"4641","Княгині Ольги","knyagyni-olgy"
"4642","Гулівер","guliver"
"4643","інсульт","insult"
"4644","відділення ангіоневрології","viddilennya-angionevrologiyi"
"4645","СКТ","skt"
"4646","томографія","tomografiya"
"4647","МРТ","mrt"
"4648","КТ","kt"
"4649","Потап і Настя","potap-i-nastya"
"4650","найменування","najmenuvannya"
"4651","планові роботи","planovi-roboty"
"4652","ДБК ""Меркурій""","dbk-merkurij"
"4653","новобудова","novobudova"
"4654","Володимир Бєлік","volodymyr-byelik"
"4655","вул. Симоненка","vul-symonenka"
"4656","113-А","113-a"
"4657","22 сесія","22-sesiya"
"4658","КП ""Броварська ритуальна служба""","kp-brovarska-rytualna-sluzhba"
"4659","ритуальні послуги","rytualni-poslugy"
"4660","свобда","svobda"
"4661","гідність","gidnist"
"4662","візитівки","vizytivky"
"4663","день пам'яті жертв голодоморів","den-pamyati-zhertv-golodomoriv"
"4664","Ольга Сумська","olga-sumska"
"4665","техрада","tehrada"
"4666","технічна рада","tehnichna-rada"
"4667","орган","organ"
"4668","теплолічильники","teplolichylnyky"
"4669","Олексій Здоровець","oleksij-zdorovets"
"4670","Володимир Онищенко","volodymyr-onyshhenko"
"4671","броварська освіта","brovarska-osvita"
"4672","Олександр Стародубцев","oleksandr-starodubtsev"
"4673","Володимир Гавриш","volodymyr-gavrysh"
"4674","нарада","narada"
"4675","ТОВ Термінал Бровари","tov-terminal-brovary"
"4676","Незаліжності","nezalizhnosti"
"4677","гараж","garazh"
"4678","княжицький переїзд","knyazhytskyj-pereyizd"
"4679","закрито","zakryto"
"4680","Броварі","brovari"
"4681","Машина часу","mashyna-chasu"
"4682","культурно мистецький центр СОТКА","kulturno-mystetskyj-tsentr-sotka"
"4683","ТОВ БЗСК","tov-bzsk"
"4684","Дудар","dudar"
"4685","оцінка землі","otsinka-zemli"
"4686","петиція","petytsiya"
"4687","про звернення громадян","pro-zvernennya-gromadyan"
"4688","адмінстративні послуги","adminstratyvni-poslugy"
"4689","днз Казка","dnz-kazka"
"4690","Палладіум","palladium"
"4691","підклюсення","pidklyusennya"
"4692","Княжичі","knyazhychi"
"4693","МРЕО","mreo"
"4694","сервісний центр МВС","servisnyj-tsentr-mvs"
"4695","пісенне шоу","pisenne-shou"
"4696","полікліника","poliklinyka"
"4697","запобігання злочинності","zapobigannya-zlochynnosti"
"4698","Галина Негода","galyna-negoda"
"4699","Княжичи","knyazhychy"
"4700","поліцейські","politsejski"
"4701","Миколай","mykolaj"
"4702","Дід Мороз","did-moroz"
"4703","фінансова афера","finansova-afera"
"4704","військові навчання","vijskovi-navchannya"
"4705","чотирилапі друзі","chotyrylapi-druzi"
"4706","знущання над тваринами","znushhannya-nad-tvarynamy"
"4707","переїзд","pereyizd"
"4708","платформа","platforma"
"4709","роботи","roboty"
"4710","колія","koliya"
"4711","тренер","trener"
"4712","активізація","aktyvizatsiya"
"4713","басен ""Купава""","basen-kupava"
"4714","медичний огляд","medychnyj-oglyad"
"4715","погроза","pogroza"
"4716","басейн Купава","basejn-kupava"
"4717","балет","balet"
"4718","Броварська мистецька агенція","brovarska-mystetska-agentsiya"
"4719","7 школа","7-shkola"
"4720","складення повноважень","skladennya-povnovazhen"
"4721","андрій василенко","andrij-vasylenko"
"4722","євген гредунов","yevgen-gredunov"
"4723","Броварський відділ поліції","brovarskyj-viddil-politsiyi"
"4724","вадим мутило","vadym-mutylo"
"4725","борис дудко","borys-dudko"
"4726","ESC","esc"
"4727","English Speaking Club","english-speaking-club"
"4728","Олександр Плахов","oleksandr-plahov"
"4729","Яблуневий сад","yablunevyj-sad"
"4730","кооператив","kooperatyv"
"4731","підстанція","pidstantsiya"
"4732","підключення","pidklyuchennya"
"4733","вакансія начальника відділу культури","vakansiya-nachalnyka-viddilu-kultury"
"4734","юлія мархель","yuliya-marhel"
"4735","лампи","lampy"
"4736","забруднення","zabrudnennya"
"4737","концентрація","kontsentratsiya"
"4738","світильники","svitylnyky"
"4739","19 грудня","19-grudnya"
"4740","відкриття ялинки","vidkryttya-yalynky"
"4741","сметь","smet"
"4742","трагідія","tragidiya"
"4743","передача","peredacha"
"4744","10 школа","10-shkola"
"4745","Дворський","dvorskyj"
"4746","травматологічне відділення","travmatologichne-viddilennya"
"4747","Сергій Сугак","sergij-sugak"
"4748","бюджет міста","byudzhet-mista"
"4749","СВАБ","svab"
"4750","ГФ","gf"
"4751","статут","statut"
